ProductID,Status,Description,Category,StdAccountingCost,SKU,ItemPrice,UnitOfMeasure,WeightPerUnit,DoesGetBuilt,MSQ,AllocatedDoneDate,OnOrderUnits,RawConsumption,BuildOutToDays,RawConsumption,UPC
104443,Active,Sodium Bicarbonate (1 lb) POI (Single Listing),Sell-Powder,1.77,SodiumBicarb1lb,12.25,oz,16,1,,8/7/2018,0,1,31,1,7.42309E+11
104445,Active,Guar Gum (2 lb) POI,Sell-Powder,3.6,GuarGum2lb ,13.99,,32,1,,8/7/2018,0,,31,,7.42309E+11
104446,Active,Guar Gum (4 lb) POI,Sell-Powder,6.01,GuarGum4 lb,19.99,,64,1,,8/8/2018,0,,31,,7.42309E+11
104447,Active,Guar Gum (10 lb) POI (Single Listing),Sell-Powder,13.02,GuarGum10lbPOI,48.99,,160,1,,8/7/2018,0,,31,,7.42309E+11
104448,Active,Psyllium Husk Powder (Tub 1.5 lb) EBE,Sell-Tub,4.29,PsylliumHusk1.5lb.tub,22,,32,1,,8/8/2018,0,,31,,7.42309E+11
10445,Active,BAG 8: 5 lb Natural Kraft Box Pouch (600/case),Bags,0.825,,,ea,,0,500,4/13/2018,0,1,,1,
104452,Active,Cream Of Tartar (1 Gallon Bucket 8 lb) EBE,Sell-Buckets,26.81,CreamofTartar1gallonEBE,51.55,,128,1,,8/8/2018,0,,31,,7.42309E+11
104453,Active,Cream Of Tartar (3.5 Gallon Bucket 30 lb) EBE,Sell-Buckets,96.08,CreamofTartar3.5gallonEBE,169.95,,480,1,,8/8/2018,0,,31,,7.42309E+11
104454,Active,Cream Of Tartar (5 Gallon Bucket 45 lb) EBE,Sell-Buckets,140.85,CreamofTartar5gallonEBE,255,,640,1,,8/8/2018,0,,31,,7.42309E+11
104455,Active,Epsom Salt (5 lb) POI (Single Listing),Sell-Powder,4.34,EpsomSalt5lbsingle,18.5,oz,80,1,,8/7/2018,0,5,31,5,7.42309E+11
104456,Active,Epsom Salt (Tub 2 lb) EBE,Sell-Tub,2.49,EpsomSalt2lb.tubEBE,12.5,oz,32,1,,8/14/2018,0,,31,,7.42309E+11
104457,Active,Epsom Salt (4 oz) POI (Single Listing),Sell-Powder,1.18,Epsom4ozsingle,6.75,oz,4,1,,8/7/2018,0,0.25,31,0.25,7.42309E+11
104458,Active,Epsom Salt (1 lb) POI (Single Listing),Sell-Powder,1.97,Epsom1lbsingle,15.75,oz,16,1,,8/7/2018,0,1,31,1,7.42309E+11
104459,Active,Sodium Bicarbonate (5 lb) POI (Single Listing),Sell-Powder,3.73,SodiumBicarb5lb,20.75,oz,80,1,,8/7/2018,0,5,31,5,7.42309E+11
10446,Active,Zinc Oxide (4 lb) POI,Sell-Powder,10.58,ZO64OZ,24.99,oz,64,1,,4/24/2018,0,1,31,1,16463997344
104460,Active,Mineral Oil (8 oz) POI (Single Listing),Sell-Liquid Bottles F-Style,2.31,MineralOil8ozsingle,8.75,oz,8,1,,8/10/2018,0,0.5,31,0.5,7.42309E+11
104461,Active,Mineral Oil (16 oz) POI (Single Listing),Sell-Liquid Bottles F-Style,3.42,MineralOil16ozsingle,12.5,oz,16,1,,8/7/2018,0,1,31,1,7.42309E+11
104462,Active,Mineral Oil (Half Gallon 64 oz) POI (Single Listing),Sell-Liquid Bottles F-Style,9.93,Mineraloil64ozsingle,23.95,oz,64,1,,8/15/2018,0,,31,,7.42309E+11
104463,Active,Glycerin (1 Gallon 128 fl oz) POI (Single Listing),Sell-Liquid Bottles F-Style,12.52,POIGlycerin128ozsingle,33.95,oz,128,1,,8/10/2018,0,10,31,10,7.42309E+11
104464,Active,Glycerin (Half Gallon 64 fl oz) POI (Single Listing),Sell-Liquid Bottles F-Style,7.39,POIGlycerin64ozsingle,19.75,oz,64,1,,8/21/2018,0,5,31,5,7.42309E+11
104466,Active,Glycerin (16 fl oz) POI (Single Listing),Sell-Liquid Bottles F-Style,2.75,POIGlycerin16ozsingle,11.75,oz,16,1,,8/7/2018,0,1.3125,31,1.3125,7.42309E+11
104467,Active,Potato Starch (6 lb) POI (Shortage),Sell-Powder,6.78,PotatoStarch6lb,23.95,,96,1,,8/10/2018,0,,31,,7.42309E+11
104468,Active,Potato Starch (10 lb) POI (Shortage),Sell-Powder,10.75,PotatoStarch10lb,34.95,,160,1,,8/10/2018,0,,31,,7.42309E+11
104469,Active,Potato Starch (50 lb) POI (Shortage),Sell-Powder,46.06,PotatoStarch50lb,125,,800,1,,8/17/2018,0,,31,,7.42309E+11
10447,Active,NATURAL KRAFT PAPER 24 oz,Containers,,562038030,1,,,0,,4/27/2018,0,,,,
104470,Active,Potato Starch (1.5 lb) POI (Single Listing) (Shortage) (KILL),Sell-Powder,2.39,PotatoStarch24ozsing.,11.5,,24,1,,8/10/2018,0,,31,,7.42309E+11
104471,Active,Potato Starch (3 lb) POI (Single Listing) (Shortage),Sell-Powder,3.99,PotatoStarch3lbsing.,16.25,,48,1,,8/10/2018,0,,31,,7.42309E+11
104472,Active,Potato Starch (5 lb) POI (Single Listing) (Shortage),Sell-Powder,5.73,PotatoStarch5lbsing.,21.25,,80,1,,8/17/2018,0,,31,,7.42309E+11
104473,Active,Potato Starch (6 lb) POI (Single Listing) (Shortage),Sell-Powder,6.78,PotatoStarch6lbsingle,23.95,,96,1,,8/10/2018,0,,31,,7.42309E+11
104474,Active,Potato Starch (10 lb) POI (Single Listing) (Shortage),Sell-Powder,10.75,PotatoStarch10lbsingle,34.95,,160,1,,8/10/2018,0,,31,,7.42309E+11
104475,Active,Propylene Glycol (1 Gallon 128 fl oz) POI (Single Listing),Sell-Liquid Bottles F-Style,13.79,Glycol1Gallonsingle,27.97,,128,1,,10/4/2018,0,,31,,7.42309E+11
104476,Active,Propylene Glycol (Half Gallon 64 fl oz) POI (Single Listing),Sell-Liquid Bottles F-Style,7.88,Glycol64ozsingle,19.75,oz,64,1,,8/15/2018,0,4,31,4,7.42309E+11
104477,Active,Propylene Glycol (16 fl oz) POI (Single Listing),Sell-Liquid Bottles F-Style,2.9,Glycol16ozsingle,11.25,pound,16,1,,8/14/2018,0,1,31,1,7.42309E+11
104479,Active,Titanium Dioxide (1 lb) POI (Single Listing) (Do Not Send More),Sell-Powder,3.62,TiO1lbsingle,11.99,oz,16,0,,8/15/2018,0,1,,1,7.42309E+11
104481,Active,Titanium Dioxide (8 oz) POI (Single Listing),Household Cleaners,2.44,TiO8ozsingle,7.99,oz,8,1,,8/15/2018,0,0.5,31,0.5,7.42309E+11
104482,Active,Titanium Dioxide (1.5 lb) POI (Single Listing),Sell-Powder,5.4,TiO1.5lbsingle,19.55,oz,24,1,,8/15/2018,0,1.5,31,1.5,7.42309E+11
104484,Active,Oxalic Acid (11 oz) POI (Single Listing) (RET),Sell-Powder,1.6,OxalicAcid11oz.single,7.95,oz,11,1,,9/18/2018,0,0.6875,31,0.6875,7.42309E+11
104485,Active,SLSA (4 oz) POI (Single Listing),Sell-Powder,2.5,SLSA4ozsingle,9.5,oz,4,1,,8/15/2018,0,0.25,31,0.25,7.42309E+11
104486,Active,SLSA (11 oz) POI (Single Listing),Sell-Powder,5.26,SLSA11ozsingle,13.5,oz,11,1,,8/15/2018,0,0.6875,31,0.6875,7.42309E+11
104487,Active,SLSA (2 lb) POI (Single Listing),Sell-Powder,12.98,SALA2lbsingle,27.99,oz,32,1,,8/15/2018,0,2,31,2,7.42309E+11
104488,Active,SLSA (3 lb) POI (Single Listing),Sell-Powder,18.8,SALA3lbsingle,37.99,oz,48,1,,8/15/2018,0,3,31,3,7.42309E+11
104490,Active,Washing Soda (2 lb) POI (Single Listing),Sell-Powder,2.25,Wash.Soda2lbsingle,11.95,oz,32,1,,8/15/2018,0,2,31,2,7.42309E+11
104491,Active,Washing Soda (1 lb) POI (Single Listing),Sell-Powder,1.73,Wash.Sods1lbsingle,10.05,oz,16,1,,8/10/2018,0,1,31,1,7.42309E+11
104494,Active,Borax (1 lb) POI (Single Listing) (Kill),Sell-Powder,1.75,Borax1lbsingle,9.95,oz,16,1,,8/15/2018,0,1,31,1,7.42309E+11
104495,Active,Borax (11 oz) POI (Single Listing),Sell-Powder,1.36,Borax11ozsingle,7.55,oz,11,1,,8/10/2018,0,0.6875,31,0.6875,7.42309E+11
104496,Active,Sodium Bicarbonate (4 oz) POI (Single Listing),Sell-Powder,1.13,Sod.Bicarb4oz.single,5.95,oz,4,1,,8/14/2018,0,0.25,31,0.25,7.42309E+11
104497,Active,Citric Acid (4 oz) POI (Single Listing),Sell-Powder,1.3,Citric4oz.single,5.85,oz,4,1,,8/10/2018,0,0.25,31,0.25,7.42309E+11
104498,Active,Citric Acid (11 oz) POI (Single Listing),Sell-Powder,1.79,Citric11oz.single,6.55,oz,11,1,,8/8/2018,0,0.6875,31,0.6875,7.42309E+11
104499,Active,Citric Acid (1 lb) POI (Single Listing),Sell-Powder,2.38,Citric1lbsingle,8.95,oz,16,1,,8/8/2018,0,1,31,1,7.42309E+11
10450,Active,SODIUM CITRATE DIHYDRATE 8% WATER USP/FCC/EP/JP/BP,RAW BULK,56.5,,,pound,50,0,,,0,50,,50,
104501,Active,Citric Acid (5 lb) POI (Single Listing),Sell-Powder,7.09,Citric5lbsingle,17.25,oz,80,1,,8/8/2018,0,5,31,5,7.42309E+11
104503,Active,Cream of Tartar (1 lb) POI (Single Listing),Sell-Powder,4.1,Creamoftartar1lb.single,11.95,oz,16,1,,8/17/2018,0,1,31,1,7.42309E+11
104504,Active,Cream of Tartar (4 oz) POI (Single Listing),Sell-Powder,1.77,Creamoftartar4oz.single,6.95,oz,4,1,,8/17/2018,0,0.25,31,0.25,7.42309E+11
104505,Active,Cream of Tartar (5 lb) POI (Single Listing),Sell-Powder,16.39,Creamoftartar5lb.single,32.95,oz,80,1,,8/17/2018,0,5,31,5,7.42309E+11
104506,Active,Borax/Washing Soda 2 lb. Combo (2 lb each 4 lb total) POI,Sell-Powder,3.7,BoraxWashSoda2lb.Combo,16,,64,1,,,0,,31,,7.42309E+11
104507,Active,Borax/Washing Soda/Soap Flakes Combo (2 lb each 6 lb total) POI,Sell-Powder,6.58,BorWashSodSoapFl2lb,22,,96,1,,8/21/2018,0,,31,,7.42309E+11
104508,Active,Methylcellulose (25 lb) POI (Single Listing),Sell-Powder,279.75,Methyl400oz,399.95,pound,400,1,,6/13/2018,0,1,31,1,7.42309E+11
104509,Active,Salicylic Acid (25 lb) POI (Single Listing),Sell-Powder,86.46,SalicylicAcid400oz,197.95,,400,1,,8/14/2018,0,,31,,7.42309E+11
10451,Active,POTASSIUM SORBATE FCC USP-NF KOSHER POWDER,RAW BULK,112.5,,,pound,800,0,2,,0,50,,50,
104510,Active,Borax/Washing Soda/Soap Flakes/Baking Soda Combo (2 lb each 8 lb total) POI,Sell-Powder,7.99,BorWashSodSpFlBakSod2lb,28,,128,1,,8/21/2018,0,,31,,7.42309E+11
104511,Active,Potassium Bicarbonate (4 oz) POI (Single Listing),Sell-Powder,1.55,Potas.Bicarbo4oz.single,7.85,oz,4,1,,8/21/2018,0,0.25,31,0.25,7.42309E+11
104512,Active,Guar Gum (2 lb) POI (Single Listing),Sell-Powder,3.6,GuarGum32oz,13.99,,32,1,,,0,,31,,7.42309E+11
104513,Active,Guar Gum (4 lb) POI (Single Listing),Sell-Powder,6.01,GuarGum64oz,19.99,,64,1,,,0,,31,,7.42309E+11
104514,Active,Tartaric Acid (1 lb) (Single Listing) (Closed 11/27/18),Sell-Powder,5.47,TartaricAcid16oz,14.25,,16,1,,7/5/2018,0,,31,,7.42309E+11
104515,Active,Tartaric Acid (4 oz) (Single Listing) (Closed 11/27/18),Sell-Powder,2.08,TartaricAcid4ozPOI,7.95,,4,1,,7/3/2018,0,,31,,7.42309E+11
104516,Active,Tartaric Acid (8 oz) (Single Listing) (Closed 11/27/18),Sell-Powder,3.13,TartaricAcid8ozPOI ,9.95,,8,1,,7/5/2018,0,,31,,7.42309E+11
104517,Active,Activated Charcoal (3.5 Gallon Bucket 10 lbs) EBE,Sell-Buckets,70.71,Act.Charcoal3.5Gallon,174.95,oz,160,1,,8/2/2018,0,,31,,7.42309E+11
104518,Active,Activated Charcoal (1 Gallon Bucket 3 lbs) EBE,Sell-Buckets,22.18,Act.Charcoal1Gallon,64.95,oz,128,1,,8/2/2018,0,,31,,7.42309E+11
104519,Active,Activated Charcoal (5 Gallon Bucket 14 lbs) EBE,Sell-Buckets,96.11,Act.Charcoal5Gallon,249.95,oz,12,1,,,0,,31,,7.42309E+11
10452,Active,(Looking for new Supplier) Potassium Carbonate FCC,RAW BULK,41.25,,,pound,55,0,2,,0,55,,55,
104520,Active,Citric Acid (10 lb) POI,Sell-Powder,13.18,CitricAcid10lb,28,oz,160,1,,8/8/2018,0,,31,,7.42309E+11
104521,Active,Mineral Oil 5 gallon (35 lb.) EBE,Sell-Buckets,84.38,Min.Oil.5Gallon,147.95,oz,560,1,,8/17/2018,0,,31,,7.42309E+11
104522,Active,Mineral Oil 3.5 gallon (24 lb.) EBE,Sell-Buckets,60.29,"Min.Oil.3,5Gallon",117.95,oz,384,1,,8/17/2018,0,,31,,7.42309E+11
104523,Active,Mineral Oil (1 Gallon Bucket 128 fl oz) EBE,Sell-Buckets,18.33,Min.Oil.1Gallon,41.95,oz,128,1,,8/15/2018,0,,31,,7.42309E+11
104525,Active,Salicylic Acid (1 Gallon Bucket 5 lb) EBE,Sell-Buckets,19.63,SaliclicAcid1Gal,40,oz,80,1,,,0,,31,,7.42309E+11
104526,Active,QPD Sodium Hydroxide (NaOH) (1 lb.) single listing (RET),Sell-Powder,1.79,Sod.Hydroxide16oz,9.95,,16,1,,6/26/2018,0,,31,,7.42309E+11
104528,Active,QPD Sodium Hydroxide (NaOH) (2 lb) (Single Listing) POI (RET),Sell-Powder,2.38,Sod.Hydroxide32oz,11.95,,,1,,6/27/2018,0,,31,,7.42309E+11
10453,Active,ACAI POWDER (KILL-DO NOT BUY) (22.046 LBS),RAW BULK,641.5386,,,pound,22.05,0,0,,0,22.0462,,22.0462,
104530,Active,Zinc Oxide (8 oz) POI (Single Listing),Sell-Powder,2.21,ZincOxide8oz,7.95,oz,8,1,,8/3/2018,0,0.5,31,0.5,7.42309E+11
104531,Active,Zinc Oxide (1 lb) POI (Single Listing),Sell-Powder,3.7,ZincOxide1lb,11.5,oz,16,1,,8/3/2018,0,1,31,1,7.42309E+11
104532,Active,Zinc Oxide (1.5 lb) POI (Single Listing),Sell-Powder,4.92,ZincOxide1.5lb,14.85,oz,24,1,,8/3/2018,0,1.5,31,1.5,7.42309E+11
104533,Active,Zinc Oxide (4 lb) POI (Single Listing),Sell-Powder,10.58,ZincOxide4lb,24.99,oz,64,1,,8/3/2018,0,1,31,1,7.42309E+11
104534,Active,Salicylic Acid (3.5 Gallon Bucket 20 lb) EBE,Sell-Buckets,70.74,,,oz,,1,,,0,,31,,
104535,Active,Salicylic Acid (5 Gallon Bucket 30 lb) EBE,Sell-Buckets,102.79,,,oz,,1,,,0,,31,,
104537,Active,Potassium Bicarbonate (2 lb) POI (Single Listing),Sell-Powder,3.48,Pot.Bicarb2lb.single,15.25,oz,32,1,,8/21/2018,0,2,31,2,7.42309E+11
104538,Active,Portland Cement (8 oz) POI (Single Listing),Sell-Powder,1.16,PortCem8ozsingle,6.95,oz,8,1,,8/9/2018,0,0.5,31,0.5,7.42309E+11
104539,Active,Portland Cement (1 lb.) POI (Single Listing) (KILL),Sell-Powder,1.7,PortCem1lbsingle,16.99,oz,16,1,,8/14/2018,0,1,31,1,7.42309E+11
10454,Active,"POLY TUBING ROLL 2 Mil - 5"" x 3000'",Packaging,77,,,,,0,50,5/2/2018,0,1,,1,
104540,Active,Portland Cement (5 lb) POI (Single Listing),Sell-Powder,3.4,PortCem5lbsingle,20.95,oz,80,1,,8/9/2018,0,5,31,5,7.42309E+11
104541,Active,Soap Flakes (4 oz.) POI (Single Listing) (KILL),Sell-Powder,1.3,Soap4OZsingle,5.5,oz,4,1,,8/9/2018,0,0.25,31,0.25,7.42309E+11
104542,Active,Soap Flakes (8 oz) POI (Single Listing),Sell-Powder,1.6,Soap8OZsingle,6.95,oz,8,1,,8/9/2018,0,0.5,31,0.5,7.42309E+11
104543,Active,Soap Flakes (1 lb.) POI (Single Listing),Sell-Powder,2.5,Soap16OZsingle,9.85,oz,16,1,,8/9/2018,0,1,31,1,7.42309E+11
104544,Active,Pure Soap Flakes (2 lb) POI,Sell-Powder,3.7,Soap.Flakes2lb,13.75,oz,32,1,,8/29/2018,0,,31,,7.42309E+11
104545,Active,Soap Flakes (2 lb) POI (Single Listing),Sell-Powder,3.7,Soap.Flakes2lb.single,13.75,oz,32,1,,8/17/2018,0,,31,,7.42309E+11
104546,Active,Soap Flakes (3 lb) POI (Single Listing),Sell-Powder,5.04,Soap3lbsingle,17.45,oz,48,1,,8/9/2018,0,3,31,3,7.42309E+11
104547,Active,Citric Acid Capsules (100 Capsules 1200 mg/serving) POI,Sell-Capsules,2.9,CitricAcid100POI,10.99,oz,4,1,,10/22/2018,0,,31,,7.42309E+11
104548,Active,Teton Valley Potato Chips Original 6 pack,ReSALE,12.29,TetonOriginal6pk,24.99,,24,1,,,0,,,,7.42309E+11
104549,Active,Teton Valley Potato Chips Teton Spice 6 pack,ReSALE,14.27,TetonSpice6pk,23.99,,24,1,,,0,,,,7.42309E+11
10455,Active,Priority Mail Large Flatrate Mailers Box 12 x 12 x 5.5,Boxes,,,,,,0,,5/8/2018,0,1,,1,
104550,Active,Activated Charcoal (3.5 Gallon Bucket 10 lbs) EBE (Single Listing),Sell-Buckets,70.71,EBEAct.Charcoal3.5Gallon,174.95,oz,160,1,,8/2/2018,0,,31,,7.42309E+11
104551,Active,Activated Charcoal (1 Gallon Bucket 3 lb) EBE (Single Listing),Sell-Buckets,22.18,EBEAct.Charcoal1Gallon,64.95,oz,48,1,,8/2/2018,0,,31,,7.42309E+11
104552,Active,Activated Charcoal (5 Gallon Bucket 14 lb) EBE (Single Listing),Sell-Buckets,96.11,EBEAct.Charcoal5Gallon,249.95,oz,224,1,,8/2/2018,0,,31,,7.42309E+11
104553,Active,Zinc Oxide (1 Gallon Bucket 6 lb) EBE,Sell-Buckets,17.2,Zinc1gallonEBE,36,oz,128,1,,8/2/2018,0,,31,,7.42309E+11
104554,Active,Zinc Oxide (3.5 Gallon Bucket 25 lb) EBE,Sell-Buckets,65.69,Zinc3.5gallonEBE,119.95,oz,400,1,,8/2/2018,0,,31,,7.42309E+11
104555,Active,Zinc Oxide (5 Gallon Bucket 30 lb) EBE,Sell-Buckets,77.55,Zinc5gallonEBE,136.95,oz,480,1,,8/3/2018,0,,31,,7.42309E+11
104556,Active,Potassium Bicarbonate (1 Gallon Bucket 10 lb) EBE (Single Listing),Sell-Buckets,23.14,Pot.BicarbEBE.1gal,49.95,oz,160,1,,7/6/2018,0,,31,,7.42309E+11
104557,Active,Zinc Oxide (1 Gallon Bucket 6 lb) EBE (Single Listing),Sell-Buckets,17.2,EBE.Zinc.1.Gallon,36,oz,128,1,,8/2/2018,0,,31,,7.42309E+11
104558,Active,Zinc Oxide (3.5 Gallon Bucket 25 lb) EBE (Single Listing),Sell-Buckets,65.92,EBE.Zinc.3.5.Gallon,119.95,oz,400,1,,8/2/2018,0,,31,,7.42309E+11
104559,Active,Zinc Oxide (5 Gallon Bucket 30 lb) EBE (Single Listing),Sell-Buckets,77.55,EBE.Zinc.5.Gallon,136.95,oz,480,1,,8/3/2018,0,,31,,7.42309E+11
10456,Active,Priority Mail Medium Flatrate Mailers Box 11 x 8.5 x 5.5,Boxes,,,,,,0,,5/8/2018,0,1,,1,
104560,Active,Potassium Bicarbonate (3.5 Gallon Bucket 40 lb) EBE (Single Listing),Sell-Buckets,77.15,PotBicarbEBE.3.5gal,146.95,oz,560,1,,7/6/2018,0,,31,,7.42309E+11
104561,Active,Potassium Bicarbonate (5 Gallon Bucket 50 lb) EBE (Single Listing),Sell-Buckets,97.17,PotBicarbEBE.5gal,184.95,oz,720,1,,7/6/2018,0,,31,,7.42309E+11
104562,Active,Psyllium Husk Capsules (100 Capsules 500 mg) POI (Single Listing),Sell-Capsules,3.3,POI.PsylliumHusk.100c,10.95,,2,1,,6/29/2018,0,,45,,7.42309E+11
104563,Active,Psyllium Husk Powder (Tub 1.5 lb) EBE (Single Listing),Sell-Tub,12.15,PsylliumHuskTub32oz,22,,32,1,,,0,,31,,7.42309E+11
104564,Active,Cream Of Tartar (1 Gallon Bucket 8 lb) EBE (Single Listing),Sell-Buckets,26.81,EBECreamofTartar1gal,51.55,,128,1,,,0,,31,,7.42309E+11
104565,Active,Cream Of Tartar (3.5 Gallon Bucket) EBE (Single Listing),Sell-Buckets,96.08,EBECreamofTartar3.5gal,169.95,,,1,,,0,,31,,7.42309E+11
104566,Active,Tapioca Starch Flour (3 lb) POI,Sell-Powder,3.73,TapiocaStarch3lb,14.99,,48,1,,8/17/2018,0,,31,,7.42309E+11
104568,Active,Acai Powder (Tub 14 oz.) EBE,Sell-Tub,29.44,AcaiBerryTub14oz,44.99,,14,1,,8/14/2018,0,,31,,7.42309E+11
104569,Active,Acai Powder (Tub 14 oz.) EBE (Single Listing),Sell-Tub,29.44,EBEAcaiBerryTub14oz,44.99,,14,1,,8/14/2018,0,,31,,7.42309E+11
10457,Active,Regional Priority Flatrale Mailers Box 12.25 x 10.5 x 5.5,Boxes,,,,,,0,,5/8/2018,0,,,,
104570,Active,Cream Of Tartar (5 Gallon Bucket 40 lb) EBE (Single Listing),Sell-Buckets,140.85,EBECreamofTartar5gal,289.99,,640,1,,,0,,31,,7.42309E+11
104571,Active,Soap Flakes (Tub 1.5 lb) EBE (Single Listing),Sell-Tub,4.28,EBESoapFlakesTub1.5lb,13,oz,24,1,,7/6/2018,0,,31,,7.42309E+11
104572,Active,Acai Powder Capsules (100 Capsules 300 mg) POI,Sell-Capsules,4.8,AcaiCaps100c.POI,11.95,,4,1,,10/22/2018,0,,45,,7.42309E+11
104573,Active,Baking Soda (1 Gallon Bucket 8 lb) EBE (Single Listing),Sell-Buckets,8.73,Sod.Bicarb1Gal.single,27,oz,128,1,,9/27/2018,0,,31,,7.42309E+11
104574,Active,Diatomaceous Earth (2 oz) POI (Single Listing),Sell-Powder,1.08,Dia.Earth2oz.single,5.95,oz,2,1,,,0,0.125,31,0.125,7.42309E+11
104575,Active,Diatomaceous Earth (1 lb) POI (Single Listing),Sell-Powder,1.52,Dia.Earth1lbsingle,8.95,oz,16,1,,,0,1,31,1,7.42309E+11
104576,Active,Calcium Sulfate (4 oz) POI (Single Listing),Sell-Powder,1.15,Calc.Sulfate4ozsingle,6.85,oz,4,1,,12/5/2018,0,0.25,31,0.25,7.42309E+11
10458,Active,Priority Mailing Box 7 x 7 x 6,Boxes,,,,,,0,,5/8/2018,0,1,,1,
104580,Active,Indian Healing Clay (Tub 1.5 lb w/scoop) EBE (Single Listing),Sell-Tub,7.16,HealingClayTub1.5lbsingle,15.5,oz,24,1,,1/8/2018,0,,31,,7.42309E+11
104582,Active,Calcium Sulfate (2 lb) POI (Single Listing),Sell-Powder,2.24,Calc.Sulfate2lbsingle,10.49,oz,32,1,,8/10/2018,0,2,31,2,7.42309E+11
104583,Active,Calcium Sulfate (5 lb) POI (Single Listing),Sell-Powder,3.71,Calc.Sulfate5lbsingle,18.95,oz,80,1,,8/10/2018,0,0.6875,31,0.6875,7.42309E+11
104584,Active,Corn Starch (4 oz) POI (Single Listing),Sell-Powder,1.2,CornStar4ozsingle,5.85,oz,4,1,,1/8/2018,0,0.25,31,0.25,7.42309E+11
104585,Active,Diatomaceous Earth (10 lb) POI,Sell-Powder,6.79,Diatom.Earth10lb,45,,160,1,,8/8/2018,0,,31,,7.42309E+11
104586,Active,Diatomaceous Earth (10 lb) POI (Single Listing),Sell-Powder,6.79,POIDiatom.Earth10lbsingl,45,oz,160,1,,8/9/2018,0,,31,,7.42309E+11
104587,Active,Epsom Salt (2 lb) POI,Sell-Powder,2.47,EpsomSalt2lb,11.75,oz,32,1,,9/3/2018,0,,31,,7.42309E+11
104588,Active,Epsom Salt (2 lb) POI (Single Listing),Sell-Powder,2.47,EpsomSalt2lbsingle,11.75,oz,32,1,,,0,,31,,7.42309E+11
104589,Active,Epsom Salt (10 lb) POI,Sell-Powder,7.09,EpsomSalt10lb,24.95,oz,160,1,,9/3/2018,0,,31,,7.42309E+11
10459,Active,Priority Mailers Express Boxes 11.5 x 8.5 x 5.5,Boxes,,,,,,0,,5/8/2018,0,1,,1,
104590,Active,Epsom Salt (10 lb) POI (Single Listing),Sell-Powder,7.57,EpsomSalt10lbsingle,24.95,oz,160,1,,9/3/2018,0,,31,,7.42309E+11
104591,Active,Calcium Carbonate (1 Gallon Bucket 8 lb) EBE,Sell-Buckets,8.93,Calc.Carb1Gallon,28.95,oz,128,1,,8/21/2018,0,,31,,7.42309E+11
104592,Active,Calcium Carbonate (1 Gallon Bucket 8 lb) EBE (Single Listing),Sell-Buckets,7.73,Calc.Carb1Gallonsingle,25.95,oz,128,1,,8/21/2018,0,,31,,7.42309E+11
104593,Active,Calcium Carbonate (3.5 Gallon Bucket 30 lb) EBE,Sell-Buckets,24.42,CalCarb3.5gal,69.95,oz,480,1,,8/21/2018,0,,31,,7.42309E+11
104594,Active,Calcium Carbonate (3.5 Gallon Bucket 30 lb) EBE (Single Listing),Sell-Buckets,24.42,CalCarb3.5galsingle,66.95,oz,480,1,,8/21/2018,0,,31,,7.42309E+11
104595,Active,Calcium Carbonate (5 Gallon Bucket 40 lb) EBE,Sell-Buckets,30.21,CalCarb5gal,89.95,oz,480,1,,8/21/2018,0,,31,,7.42309E+11
104596,Active,Calcium Carbonate (5 Gallon Bucket 40 lb) EBE (Single Listing),Sell-Buckets,30.21,CalCarb5galsingle,83.95,oz,480,1,,8/21/2018,0,,31,,7.42309E+11
104597,Active,Bentonite Clay Capsules (WRONG SIZE) (100 Capsules 1000 MG) POI (Deativate when Sold out) (KILL),Sell-Capsules,2.78,BentClay100POI.1000mg,9.75,,4,1,,,0,,45,,7.42309E+11
104598,Active,Calcium Sulfate (10 lb) POI,Sell-Powder,6.47,CalSul10lbPOI,26.25,oz,160,1,,8/17/2018,0,,31,,7.42309E+11
104599,Active,Calcium Sulfate (10 lb) POI (Single Listing),Sell-Powder,6.39,CalSul10lb.single,26.25,oz,160,1,,8/17/2018,0,,31,,7.42309E+11
10460,Active,Artisan Laundry Soap 9 lbs bag 288 HE loads â€¢ Essential Oil Readyâ„¢,Sell-Powder,0.08,Artisan Laundry Soap 9 lbs bag 288 HE loads • Essential Oil Ready,44.99,pound,9,0,,5/22/2018,0,,,,
104600,Active,Tamanu Oil (1 oz) Amber Bottle with Dropper POI,Sell-Essential Oils,1.33,TamOil.1oz.amber,7.99,,1,1,,,0,,31,,7.42309E+11
104601,Active,Corn Starch (8 oz) POI (Single Listing),Sell-Powder,1.38,Cornstar8ozsingle,6.95,oz,8,1,,9/3/2018,0,0.5,31,0.5,7.42309E+11
104602,Active,Corn Starch (1 lb) POI (Single Listing),Sell-Powder,1.76,Cornstar1lbsingle,9.5,pound,16,1,,9/14/2018,0,1,31,1,7.42309E+11
104603,Active,Corn Starch (2 lb) POI (Single Listing),Sell-Powder,2.68,Cornstar2lbsingle,10.95,oz,32,1,,9/13/2018,0,2,31,2,7.42309E+11
104604,Active,Corn Starch (3 lb) POI (Single Listing),Sell-Powder,3.48,Cornstar3lbsingle,14.75,oz,48,1,,,0,3,31,3,7.42309E+11
104605,Active,Salicylic Acid 2% Serum (1 oz) POI (Single Listing) (DON'T SEND),Sell-Cosmetics,1.94,SalicylicAcid2%.single,8.75,fl oz,1.2,1,,9/3/2018,0,,31,,7.42309E+11
